202.17,125.5,236.17,216.17
202.17,124.83,235.5,215.5
202.83,128.83,234.83,214.83
204.17,127.5,235.5,216.83
202.17,127.5,233.5,216.83
201.5,127.5,234.17,222.17
200.17,127.5,236.17,222.83
200.17,126.83,234.83,220.83
201.5,124.17,236.83,218.83
199.5,120.83,238.17,218.17
200.17,121.5,238.83,214.17
201.5,117.5,239.5,208.83
200.83,114.17,236.83,202.83
200.83,112.83,234.83,213.5
202.17,110.17,236.17,202.83
203.5,110.83,236.17,208.83
202.83,110.17,235.5,201.5
204.17,111.5,235.5,206.17
205.5,112.17,238.83,204.17
206.83,110.83,236.83,202.83
207.5,111.5,237.5,205.5
207.5,114.17,238.17,206.17
208.83,114.17,239.5,208.17
206.83,116.17,238.83,207.5
209.5,118.17,242.83,208.83
211.5,118.17,243.5,209.5
211.5,115.5,247.5,213.5
213.5,116.83,244.17,210.83
216.17,114.83,246.83,214.83
216.17,117.5,248.17,212.17
218.17,118.83,251.5,213.5
220.17,118.17,254.83,214.83
221.5,119.5,256.17,215.5
224.17,120.17,256.83,218.83
224.17,122.83,254.83,214.83
224.17,123.5,256.83,216.83
225.5,124.17,258.17,218.17
225.5,123.5,258.83,216.83
228.83,120.83,260.17,213.5
230.17,123.5,258.83,215.5
231.5,122.17,260.83,214.17
232.83,122.83,262.17,214.17
232.17,120.83,260.83,210.83
230.83,118.83,262.17,205.5
231.5,115.5,264.83,204.83
229.5,118.83,262.17,205.5
229.5,116.17,264.17,204.17
228.83,116.17,261.5,204.83
230.17,114.17,260.83,203.5
230.17,114.17,260.17,197.5
230.83,114.83,261.5,197.5
231.5,110.83,260.17,196.83
230.17,108.83,260.17,196.83
228.83,106.83,262.83,198.17
227.5,107.5,260.17,196.17
228.17,108.83,261.5,196.17
229.5,108.83,260.83,192.83
229.5,107.5,262.17,191.5
230.83,110.83,260.83,194.83
230.83,112.17,259.5,193.5
232.17,108.83,262.17,193.5
233.5,106.83,264.17,193.5
233.5,102.83,266.17,192.17
232.83,103.5,266.17,192.17
232.83,102.83,266.17,195.5
232.17,100.83,268.17,194.17
233.5,104.83,268.83,192.83
232.83,103.5,266.83,189.5
232.83,104.17,266.83,191.5
232.83,105.5,266.83,192.83
231.5,108.17,264.83,192.17
230.17,107.5,263.5,190.83
230.17,108.17,259.5,192.83
226.83,104.17,258.17,192.17
226.83,106.83,255.5,193.5
224.83,105.5,252.83,192.83
220.83,102.17,253.5,193.5
220.17,104.17,252.17,193.5
219.5,104.17,252.17,193.5
217.5,101.5,249.5,191.5
216.83,102.83,251.5,186.83
216.17,102.17,248.17,189.5
214.83,101.5,249.5,186.83
214.83,104.17,247.5,189.5
212.83,98.833,248.17,190.17
216.17,98.833,246.83,188.83
214.17,100.17,245.5,187.5
214.17,101.5,245.5,191.5
214.17,99.5,246.17,191.5
216.17,100.17,246.17,192.83
215.5,102.17,247.5,190.17
215.5,105.5,246.83,193.5
215.5,106.83,246.17,198.83
213.5,106.83,245.5,194.17
214.17,107.5,245.5,191.5
214.83,105.5,244.83,188.17
216.17,106.17,244.83,185.5
216.17,104.83,243.5,185.5
216.17,102.83,244.83,185.5
214.83,104.17,244.83,186.17
214.17,104.83,242.83,184.83
212.17,104.83,243.5,191.5
211.5,105.5,240.17,194.17
210.83,108.17,240.83,189.5
208.83,109.5,239.5,192.17
205.5,108.83,238.83,195.5
206.17,107.5,237.5,198.83
206.17,108.83,234.83,200.17
206.17,106.83,235.5,192.83
204.17,108.17,236.83,201.5
206.17,111.5,235.5,200.83
205.5,111.5,235.5,206.17
205.5,116.83,236.83,197.5
206.17,120.83,236.83,202.17
205.5,124.83,236.83,206.83
204.83,127.5,236.83,216.17
207.5,130.83,238.17,216.17
205.5,134.17,236.83,217.5
206.83,133.5,234.17,222.17
207.5,135.5,233.5,225.5
206.83,135.5,234.17,223.5
206.83,136.17,234.17,228.17
206.83,135.5,234.83,226.17
207.5,136.83,235.5,220.83
208.17,136.17,236.17,220.17
208.17,137.5,234.83,220.83
208.17,136.17,236.83,220.83
206.83,136.17,238.17,218.83
205.5,135.5,236.17,217.5
206.17,136.17,233.5,216.17
206.17,136.83,232.17,218.17
203.5,134.83,231.5,216.83
202.83,135.5,230.83,221.5
200.83,135.5,227.5,222.17
198.83,133.5,226.83,218.17
196.83,134.17,226.17,218.17
196.17,133.5,226.17,219.5
194.17,134.83,224.17,215.5
192.17,136.83,220.83,218.83
192.83,136.17,222.17,219.5
193.5,138.17,221.5,219.5
194.17,136.83,222.17,217.5
196.17,135.5,222.83,218.17
196.83,135.5,224.17,214.83
197.5,136.17,225.5,218.83
202.17,136.83,230.17,216.83
204.17,136.17,232.17,220.83
207.5,136.17,236.17,223.5
209.5,134.17,238.17,222.17
210.17,135.5,238.83,220.17
212.83,133.5,241.5,218.83
212.83,132.83,240.17,220.83
213.5,134.17,243.5,221.5
214.83,130.83,242.17,212.17
214.17,127.5,242.83,209.5
214.17,125.5,241.5,207.5
214.83,125.5,241.5,211.5
214.83,121.5,242.17,204.83
213.5,120.83,241.5,204.83
214.83,122.83,240.17,206.83
212.83,120.83,240.17,204.83
212.83,118.83,240.83,204.83
214.17,121.5,238.17,207.5
211.5,121.5,239.5,204.83
210.83,121.5,239.5,206.17
208.17,122.83,236.83,203.5
206.17,123.5,235.5,201.5
205.5,125.5,234.83,201.5
204.83,124.17,234.83,200.17
206.83,125.5,233.5,197.5
206.17,123.5,230.83,204.17
205.5,124.17,232.83,206.83
203.5,124.17,232.17,204.83
202.83,123.5,230.83,209.5
201.5,124.17,229.5,208.83
197.5,124.17,226.17,202.83
194.83,124.17,223.5,202.83
192.83,122.83,221.5,203.5
192.83,122.17,220.17,202.17
189.5,122.83,216.83,196.17
187.5,119.5,216.17,198.17
186.83,118.83,213.5,197.5
185.5,119.5,212.83,199.5
184.83,116.83,211.5,195.5
181.5,114.83,211.5,193.5
178.83,113.5,210.17,192.83
178.17,110.17,210.17,188.83
178.17,108.83,210.17,191.5
176.83,107.5,207.5,189.5
174.17,108.17,202.17,182.17
170.17,106.17,198.83,183.5
170.17,104.83,200.17,181.5
171.5,102.17,198.83,175.5
170.83,99.5,198.17,178.83
171.5,96.167,198.17,171.5
171.5,96.167,199.5,170.17
170.83,94.833,198.17,164.17
170.83,94.833,196.17,166.17
165.5,94.833,193.5,165.5
165.5,95.5,190.83,167.5
162.17,93.5,189.5,166.17
161.5,92.167,187.5,166.17
158.83,90.167,184.17,161.5
158.17,92.167,185.5,166.17
156.17,90.167,184.83,162.17
156.83,90.167,182.17,165.5
154.83,90.167,182.17,162.83
152.83,87.5,178.83,160.17
153.5,89.5,179.5,168.83
151.5,93.5,178.17,169.5
150.17,93.5,176.83,166.83
145.5,94.833,174.83,172.83
144.83,96.833,174.17,172.83
144.83,95.5,173.5,171.5
144.17,94.167,171.5,174.17
144.17,94.833,171.5,171.5
144.83,94.167,171.5,170.17
142.83,93.5,172.17,170.17
142.83,92.167,171.5,168.83
142.83,92.167,170.17,170.17
142.83,92.167,168.17,178.83
139.5,90.833,167.5,168.83
138.17,91.5,168.17,170.17
138.83,94.833,169.5,175.5
137.5,91.5,165.5,172.17
135.5,90.167,168.17,168.17
136.17,90.833,166.83,172.17
136.83,92.167,165.5,176.83
135.5,90.833,163.5,175.5
138.17,92.833,164.83,179.5
137.5,92.833,166.17,178.83
137.5,94.833,168.17,182.17
138.17,96.167,170.17,184.83
139.5,98.167,171.5,184.17
140.17,102.17,172.17,189.5
140.83,105.5,174.17,192.17
143.5,108.17,174.83,190.83
146.83,108.17,175.5,194.83
150.17,106.17,182.17,191.5
162.17,104.83,192.17,191.5
168.17,105.5,197.5,192.17
170.83,102.83,200.17,192.17
172.17,104.83,198.83,191.5
171.5,100.83,199.5,194.83
170.83,100.83,198.83,198.83
166.83,102.83,200.17,196.83
162.83,102.83,194.83,196.83
159.5,100.83,194.83,196.17
157.5,102.17,191.5,193.5
153.5,102.83,185.5,189.5
152.17,102.17,180.83,188.83
149.5,102.17,180.17,192.83
144.83,98.833,178.83,193.5
146.83,98.167,174.83,194.83
145.5,100.17,175.5,198.17
144.83,99.5,176.83,195.5
143.5,97.5,176.83,196.83
143.5,97.5,177.5,198.83
144.17,98.833,176.83,199.5
144.17,98.833,174.83,200.17
139.5,98.833,174.83,196.83
139.5,96.833,170.17,194.83
139.5,92.833,172.17,190.83
137.5,85.5,171.5,186.83
141.5,84.833,173.5,185.5
140.17,85.5,172.83,185.5
146.17,87.5,174.83,188.83
154.17,90.167,182.17,188.17
158.83,89.5,188.83,190.83
160.17,94.167,192.17,189.5
162.83,97.5,193.5,193.5
163.5,100.17,194.17,201.5
162.83,105.5,194.17,200.83
162.17,108.17,193.5,202.83
160.17,110.17,192.83,210.83
162.83,112.83,192.17,214.17
162.17,114.83,193.5,210.83
164.17,116.83,196.17,212.83
164.17,119.5,195.5,214.17
160.83,120.17,196.83,212.83
160.83,119.5,194.83,216.83
158.83,120.83,193.5,214.83
156.17,120.83,192.17,212.83
154.17,122.17,187.5,212.17
152.17,119.5,186.83,211.5
152.83,116.17,185.5,213.5
152.17,112.17,185.5,207.5
152.83,105.5,185.5,205.5
154.17,101.5,182.17,201.5
154.83,96.833,187.5,198.17
157.5,92.833,189.5,187.5
160.83,88.167,192.17,178.83
165.5,85.5,197.5,176.83
169.5,83.5,198.17,169.5
170.17,83.5,198.83,168.17
169.5,83.5,198.83,168.17
172.17,84.167,200.17,168.83
170.83,84.833,200.83,173.5
169.5,87.5,197.5,172.83
166.83,89.5,196.17,178.17
164.17,96.833,190.83,188.17
158.83,99.5,186.83,191.5
154.83,100.83,187.5,194.83
150.83,106.83,181.5,206.17
144.17,109.5,177.5,207.5
142.83,114.83,173.5,208.83
138.83,116.83,172.17,209.5
137.5,118.17,171.5,216.17
137.5,119.5,170.83,212.17
137.5,118.17,171.5,214.83
140.17,118.17,172.83,212.17
142.17,118.17,174.83,208.83
145.5,116.17,178.17,211.5
146.17,112.17,180.17,208.83
148.17,110.17,179.5,205.5
150.83,107.5,179.5,202.17
152.17,105.5,181.5,198.83
153.5,104.17,184.83,193.5
155.5,104.17,186.17,194.17
156.83,100.17,186.17,196.83
157.5,96.167,186.83,192.17
158.83,97.5,188.17,186.17
158.83,93.5,190.17,185.5
161.5,90.833,190.17,180.83
161.5,89.5,191.5,178.17
160.83,88.833,191.5,180.83
158.83,88.167,190.83,182.17
158.83,88.833,188.83,182.17
156.17,90.167,190.17,183.5
152.83,90.167,186.83,180.17
153.5,90.167,184.17,180.17
152.17,88.833,181.5,182.17
146.17,89.5,180.83,180.17
145.5,88.167,176.17,180.17
143.5,88.833,175.5,180.17
141.5,87.5,172.83,180.17
140.17,84.167,170.83,184.17
142.17,86.833,172.17,182.83
141.5,87.5,169.5,177.5
142.17,86.833,169.5,175.5
141.5,83.5,172.17,178.83
144.17,80.167,174.17,170.17
144.17,78.833,174.17,164.17
146.83,76.833,176.83,166.83
148.83,75.5,176.83,160.83
148.83,73.5,177.5,163.5
152.17,73.5,178.17,160.17
152.17,74.833,180.17,163.5
153.5,74.167,185.5,162.17
162.17,78.167,191.5,163.5
164.83,78.167,193.5,168.83
165.5,84.167,193.5,175.5
166.17,91.5,193.5,180.17
165.5,94.167,196.83,184.83
164.17,98.833,195.5,185.5
162.83,100.17,197.5,184.83
164.17,101.5,196.17,187.5
164.83,102.83,196.83,188.83
164.17,100.83,196.17,190.83
164.17,103.5,194.83,189.5
165.5,105.5,193.5,188.83
163.5,105.5,192.17,192.17
164.17,108.17,191.5,198.83
159.5,110.83,188.83,198.17
158.17,111.5,187.5,200.83
158.17,114.83,186.17,204.17
154.83,116.17,184.83,203.5
153.5,116.83,182.17,203.5
153.5,118.17,181.5,203.5
153.5,120.83,179.5,200.83
151.5,119.5,178.83,201.5
151.5,120.17,179.5,203.5
152.17,120.83,179.5,205.5
152.17,119.5,180.83,206.17
152.83,118.17,181.5,211.5
153.5,118.83,182.83,205.5
152.83,119.5,182.83,210.17
152.83,116.83,186.17,206.83
152.83,119.5,186.83,210.17
151.5,119.5,185.5,208.83
154.17,116.83,184.17,198.17
152.83,116.17,182.17,200.83
152.83,112.17,181.5,194.83
153.5,112.17,178.83,198.17
152.83,111.5,181.5,192.83
153.5,106.17,180.17,189.5
152.83,106.83,180.17,188.17
154.17,104.17,182.17,184.83
159.5,102.83,186.83,181.5
161.5,100.83,188.17,180.83
161.5,96.833,192.17,178.17
162.17,95.5,193.5,177.5
164.17,94.167,192.83,173.5
163.5,90.833,193.5,174.83
164.83,92.167,192.17,174.17
164.17,93.5,191.5,172.83
164.17,91.5,192.83,171.5
162.83,89.5,192.83,176.83
164.17,90.833,193.5,175.5
164.17,90.167,194.17,176.17
164.17,92.167,195.5,175.5
164.83,94.167,196.17,175.5
164.83,95.5,194.17,171.5
166.83,93.5,198.83,171.5
166.83,92.833,195.5,170.83
166.83,90.167,196.17,170.17
166.83,88.833,197.5,169.5
166.83,86.167,194.17,167.5
165.5,84.167,192.17,168.83
166.17,86.833,189.5,172.83
161.5,85.5,190.83,172.17
158.83,86.167,188.17,173.5
158.83,86.833,186.83,172.83
155.5,86.833,182.83,171.5
154.17,89.5,181.5,170.17
150.83,91.5,178.83,172.17
147.5,89.5,174.17,169.5
144.83,89.5,170.17,166.17
142.17,88.167,170.83,169.5
141.5,87.5,167.5,166.83
137.5,84.167,166.83,167.5
136.83,84.833,166.17,168.83
137.5,82.833,164.83,165.5
136.17,84.167,163.5,165.5
134.83,81.5,160.83,160.83
132.83,83.5,159.5,163.5
132.83,85.5,158.17,163.5
132.83,82.833,159.5,165.5
131.5,84.167,158.83,163.5
130.83,84.833,158.17,163.5
130.17,82.167,160.83,166.17
131.5,84.167,159.5,163.5
130.17,88.167,156.83,165.5
134.83,92.833,160.17,172.83
135.5,96.167,162.83,176.17
138.83,102.17,166.17,182.17
140.17,110.83,166.83,187.5
145.5,112.83,172.17,190.83
152.17,116.83,178.17,192.17
154.17,116.83,181.5,196.17
154.17,118.17,182.83,196.83
156.83,116.17,182.17,192.83
154.17,116.83,180.17,195.5
152.17,112.17,178.17,188.83
152.17,108.17,176.17,184.83
152.83,102.83,178.83,180.83
152.17,96.833,178.17,178.17
151.5,91.5,176.83,171.5
151.5,92.167,178.83,170.17
151.5,92.167,176.17,167.5
150.83,86.167,176.83,164.83
148.83,84.167,176.17,164.83
146.83,85.5,176.17,165.5
144.17,82.833,176.17,166.17
137.5,80.167,166.17,168.17
130.83,75.5,160.17,168.83
124.83,67.5,157.5,168.17
116.83,59.5,153.5,174.17
108.17,51.5,150.17,176.17
105.5,38.833,154.17,187.5
122.83,20.167,176.83,184.83
146.17,15.5,198.17,174.83
170.17,14.833,231.5,176.17
206.17,4.1667,268.83,164.83
232.83,10.167,288.83,166.17
219.5,9.5,276.17,162.17
214.17,8.8333,265.5,169.5
230.17,11.5,284.17,174.83
246.17,6.8333,296.83,172.83
244.83,7.5,297.5,172.17
240.83,6.1667,292.17,175.5
235.5,10.833,289.5,174.83
226.17,14.833,282.17,185.5
226.83,41.5,284.17,198.17
232.83,48.833,293.5,200.83
229.5,53.5,288.83,204.17
224.83,68.167,280.83,217.5
211.5,78.167,263.5,234.83
198.17,86.833,250.17,237.5
188.17,90.167,238.83,242.17
181.5,90.167,234.83,242.83
176.83,88.833,229.5,248.83
168.17,83.5,226.17,253.5
163.5,84.833,221.5,258.17
168.83,79.5,221.5,240.83
171.5,76.167,225.5,242.17
176.17,67.5,223.5,232.83
183.5,65.5,226.83,226.17
186.83,65.5,231.5,222.17
192.83,69.5,233.5,224.83
192.17,66.833,236.83,228.83
192.83,67.5,233.5,229.5
189.5,76.833,233.5,232.17
185.5,74.833,229.5,234.17
178.17,81.5,230.83,235.5
179.5,86.167,227.5,236.17
176.83,89.5,223.5,234.17
